File,Judges,Crime,Defense,ModeOfConviction,GroundOfAppeal
2017_03765.htm.txt," Balkin, J.P., Cohen, Hinds-Radix and Maltese, JJ",imposing sentence,Private,nonjury trial,
2017_06143.htm.txt,"      Decided on August 15, 2017   Sweeny, J.P., Renwick, Andrias, Gesmer, JJ",ing defendant;criminal possession weapon (two counts);sentencing him;gang assault;after jury trial;murder;as violent felony offender;to an aggregate term 30 years to life;unanimously affirmed,Legal Aid Society,,
2017_04723.htm.txt," Present-Centra, J.P., Lindley, DeJoseph, NeMoyer and Troutman, JJ",criminal possession weapon,Private,plea of guilty,insufficient
2017_01105.htm.txt," Present-Peradotto, J.P., Carni, Lindley, Curran and Scudder, JJ",criminal sexual act;robbery,Public Defender,plea of guilty,
2017_05229.htm.txt," Chambers, J.P., Miller, Maltese and Duffy, JJ",,Private,,
2017_02317.htm.txt," Present-Centra, J.P., Carni, Lindley, Curran and Scudder, JJ",burglary,Legal Aid Society,plea of guilty,insufficient
2017_00577.htm.txt," Concur-Sweeny, J.P., Richter, Mazzarelli, Manzanet-Daniels and Feinman, JJ",,Private,,
2017_05351.htm.txt,"  Smith, J.P., Centra, Peradotto and Lindley, JJ",,Private,,
2017_04166.htm.txt,"  McCarthy, J.P., Devine, Clark and Mulvey, JJ",crime criminal sale controlled substance,Private,plea of guilty,
2017_01740.htm.txt,"  Peters, P.J., Rose, Devine and Aarons, JJ",,Private,,
2017_03120.htm.txt," Concur-Friedman, J.P., Richter, Feinman, Gische and Gesmer, JJ",,Private,,
2017_00332.htm.txt," Leventhal, J.P., Hall, Sgroi and Duffy, JJ",risk pursuant to Sex Offender Registration Act,Private,,
2017_05514.htm.txt," Concur-Tom, J.P., Richter, Mazzarelli, Manzanet-Daniels and Gische, JJ",,Private,,
2017_01638.htm.txt," Concur-Friedman, J.P., Andrias, Feinman, Kapnick and Gesmer, JJ",,Private,,
2017_03058.htm.txt," Concur-Acosta, J.P., Richter, Andrias, Kahn and Gesmer, JJ",,Private,,
2017_04987.htm.txt," Present-Centra, J.P., Peradotto, Carni, NeMoyer and Curran, JJ",,Private,,
2017_02552.htm.txt," Present-Whalen, P.J., Smith, Carni, Lindley and NeMoyer, JJ",,Private,,
2017_03130.htm.txt," Concur-Tom, J.P., Mazzarelli, Andrias, Manzanet-Daniels and Webber, JJ",,Private,,
2017_04176.htm.txt,"  McCarthy, J.P., Egan Jr., Devine and Clark, JJ",crime criminal possession controlled substance,Private,plea of guilty,
2017_01750.htm.txt,"  Peters, P.J., Garry, Lynch, Devine and Mulvey, JJ",,Private,,misconduct
2017_04997.htm.txt," Present-Whalen, P.J., Smith, Carni, Curran and Scudder, JJ",insurance fraud;criminal possession forged instrument,Public Defender,plea of guilty,ineffective assistance
2017_03048.htm.txt," Concur-Acosta, J.P., Richter, Andrias, Kahn and Gesmer, JJ",,Legal Aid Society,,
2017_02542.htm.txt," Present-Whalen, P.J., Smith, Centra, Curran and Scudder, JJ",,Private,,
2017_00322.htm.txt," Chambers, J.P., Roman, Miller and Barros, JJ",imposing sentence,Private,jury verdict,
2017_01628.htm.txt," Concur-Moskowitz, Kapnick and Kahn, JJ",,Private,,misconduct
2017_05504.htm.txt," Concur-Tom, J.P., Richter, Manzanet-Daniels, Mazzarelli and Gische, JJ",,Private,,
2017_01835.htm.txt," Concur-Sweeny, J.P., Renwick, Mazzarelli and Manzanet-Daniels, JJ",,Private,,
2017_05280.htm.txt,"  McCarthy, J.P., Garry, Lynch, Rose and Mulvey, JJ",crime unlawful manufacture methamphetamine,Private,plea of guilty,
2017_06092.htm.txt," CONNOLLY, JJ",imposing sentence,Private,jury verdict,
2017_05290.htm.txt,"  Peters, P.J., McCarthy, Clark, Mulvey and Aarons, JJ",,Private,,
2017_01825.htm.txt," Concur-Sweeny, J.P., Renwick, Mazzarelli and Manzanet-Daniels, JJ",,Private,,
2017_06082.htm.txt," CONNOLLY, JJ",imposing sentence,Private,jury verdict,
2017_02493.htm.txt,"  Peters, P.J., McCarthy, Garry and Aarons, JJ",ed that charge;2013 to prison term 31/2 to 7 years;with that sentence to run consecutively to 2003 sentence;was sentenced on January 7,Private,,
2017_04846.htm.txt," Dillon, J.P., Austin, Hinds-Radix and LaSalle, JJ",,Private,,
2017_03199.htm.txt," Dillon, J.P., Roman, Cohen and Miller, JJ",2003;on March 24,Private,jury verdict,
2017_03800.htm.txt," Balkin, J.P., Cohen, Miller and Brathwaite Nelson, JJ",,Private,,
2017_01681.htm.txt," Eng, P.J., Leventhal, Cohen and Duffy, JJ",,Private,,
2017_03978.htm.txt," Rivera, J.P., Hall, LaSalle and Connolly, JJ",risk pursuant to Sex Offender Registration Act,Private,,
2017_03810.htm.txt," [*4]  McCarthy, J.P., Egan Jr., Lynch and Clark, JJ",ing defendant crimes burglary;sexual abuse,Private,,misconduct
2017_02483.htm.txt,"  McCarthy, J.P., Lynch, Devine and Clark, JJ",,Private,,
2017_03189.htm.txt," Mastro, J.P., Leventhal, Barros and Brathwaite Nelson, JJ",,Private,,
2017_04856.htm.txt," Rivera, J.P., Leventhal, Austin and Cohen, JJ",imposing sentence,Private,jury verdict,misconduct
2017_01691.htm.txt," Austin, J.P., Miller, LaSalle and Connolly, JJ",ions endangering welfare child regarding other children,Private,,insufficient
2017_03968.htm.txt," Eng, P.J., Balkin, Roman, Hinds-Radix and Brathwaite Nelson, JJ",,Private,,
2017_00195.htm.txt," Rivera, J.P., Roman, Cohen and Miller, JJ",ions attempt to evade defeat taxes on ten thousand cigarettes more;unlawful possession transportation for purpose sale unstamped cigarettes,Private,,
2017_03387.htm.txt," Present-Whalen, P.J., Carni, NeMoyer, Curran and Troutman, JJ",ion violation double jeopardy,Private,,
2017_00974.htm.txt," Rivera, J.P., Cohen, Miller and Brathwaite Nelson, JJ",,Private,,
2017_00185.htm.txt," Rivera, J.P., Austin, Cohen and Brathwaite Nelson, JJ",imposing sentence,Private,jury verdict,
2017_03397.htm.txt," Present-Centra, J.P., Lindley, DeJoseph, NeMoyer and Scudder, JJ",,Private,,
2017_00964.htm.txt," Mastro, J.P., Chambers, Maltese and Duffy, JJ",,Private,,
2017_02839.htm.txt," Rivera, J.P., Roman, Duffy and Brathwaite Nelson, JJ",,Private,,
2017_04594.htm.txt," Present-Centra, J.P., Peradotto, Lindley, Curran and Scudder, JJ",,Legal Aid Society,,
2017_02941.htm.txt," Concur-Friedman, J.P., Renwick, Moskowitz, Feinman and Kapnick, JJ","plaintiff's principal"" (B.D",Private,,
2017_05907.htm.txt,"  Peters, P.J., Egan Jr., Rose and Mulvey, JJ",,Private,,
2017_02829.htm.txt," Dillon, J.P., Balkin, Austin and Connolly, JJ",imposing sentence,Private,jury verdict,insufficient
2017_05917.htm.txt," Present-Carni, J.P., Lindley, DeJoseph, Curran and Troutman, JJ",criminal possession controlled substance (three counts),Private,jury verdict,
2017_04584.htm.txt," Present-Whalen, P.J., Lindley, DeJoseph, NeMoyer and Curran, JJ",criminal possession weapon;attempted murder;robbery,Private,jury verdict,
2017_02951.htm.txt," Concur-Friedman, J.P., Renwick, Moskowitz, Feinman and Kapnick, JJ",,Private,,
2017_05102.htm.txt," Hall, J.P., Sgroi, Maltese and LaSalle, JJ",imposing sentence,Private,jury verdict,
2017_00724.htm.txt," Concur-Sweeny, J.P., Acosta, Moskowitz, Kapnick and Kahn, JJ",to term eight years;ing defendant;sentencing him;after jury trial;as violent felony offender;criminal possession weapon;unanimously affirmed,Private,,
2017_04408.htm.txt,"  Moskowitz and Feinman, JJ",,Private,,
2017_06268.htm.txt," IANNACCI, JJ",,Private,,
2017_02144.htm.txt," Concur-Tom, J.P., Friedman, Mazzarelli, Kapnick and Kahn, JJ",,Private,,
2017_01356.htm.txt," Chambers, J.P., Roman, LaSalle and Barros, JJ",,Private,,
2017_04570.htm.txt," Concur-Friedman, J.P., Gische, Kapnick and Gesmer, JJ",,Private,,
2017_06310.htm.txt," CONNOLLY, JJ",,Private,,
2017_03536.htm.txt," Balkin, J.P., Miller, Duffy, LaSalle and Brathwaite Nelson, JJ",imposing sentence;to criminal possession weapon,Private,plea of guilty,
2017_02154.htm.txt," Concur-Sweeny, J.P., Richter, Moskowitz, Feinman and Gische, JJ",,Private,,
2017_06278.htm.txt," IANNACCI, JJ",,Private,,
2017_05112.htm.txt," Balkin, J.P., Cohen, Hinds-Radix and Maltese, JJ",,Private,,
2017_04418.htm.txt," Hall, J.P., Sgroi, Maltese and LaSalle, JJ",,Private,,
2017_00734.htm.txt," Concur-Sweeny, J.P., Acosta, Moskowitz, Kapnick and Kahn, JJ",,Private,,
2017_06300.htm.txt," CHAMBERS  BETSY BARROS  VALERIE BRATHWAITE NELSON, JJ",imposing sentence,Private,plea of guilty,
2017_03526.htm.txt," Rivera, J.P., Hall, LaSalle and Connolly, JJ",,Private,,
2017_01346.htm.txt," Hall, J.P., Cohen, Miller and Connolly, JJ",,Private,,
2017_04560.htm.txt," Concur-Friedman, J.P., Gische, Kapnick, Kahn and Gesmer, JJ",,Private,,
2017_05757.htm.txt," Rivera, J.P., Hall, Barros and Brathwaite Nelson, JJ",,Private,,
2017_00171.htm.txt," Chambers, J.P., Roman, Miller and Barros, JJ",,Private,,
2017_02711.htm.txt,"  McCarthy, J.P., Egan Jr., Lynch and Devine, JJ",,Private,,insufficient
2017_01503.htm.txt," Concur-Renwick, J.P., Mazzarelli, Moskowitz, Kapnick and Webber, JJ",,Private,,
2017_00009.htm.txt," Concur-Friedman, J.P., Sweeny, Richter, Manzanet-Daniels and Kapnick, JJ",,Legal Aid Society,,
2017_04325.htm.txt,"  Peters, P.J., Garry, Mulvey and Aarons, JJ",resisting arrest;violation unlawful possession marihuana;crimes criminal possession controlled substance;criminal possession controlled substance (two counts);criminal sale controlled substance (nine counts),Private,plea of guilty,
2017_02669.htm.txt," Mastro, J.P., Chambers, Miller and Barros, JJ",imposing sentence,Private,plea of guilty,
2017_00990.htm.txt," Leventhal, J.P., Sgroi, LaSalle and Barros, JJ",,Private,,
2017_03363.htm.txt," Present-Centra, J.P., Peradotto, Lindley, Curran and Scudder, JJ",criminal possession controlled substance (two counts),Legal Aid Society,plea of guilty,
2017_02701.htm.txt,"  McCarthy, J.P., Garry, Rose and Aarons, JJ",,Private,,insufficient
2017_05747.htm.txt," Mastro, J.P., Hall, Cohen and Iannacci, JJ",imposing sentence,Private,plea of guilty,
2017_00161.htm.txt," Leventhal, J.P., Hall, Sgroi and Duffy, JJ",,Private,,
2017_02679.htm.txt," Mastro, J.P., Chambers, Miller and Barros, JJ",imposing sentence,Private,jury verdict,insufficient
2017_00980.htm.txt," Mastro, J.P., Austin, Miller and Maltese, JJ",,Private,,
2017_03373.htm.txt," Present-Peradotto, J.P., Carni, Lindley, Troutman and Scudder, JJ","1671 [2012]);101 AD3d 1671;ed"" (People v Robertson",Public Defender,,
2017_01513.htm.txt," Concur-Andrias, J.P., Feinman, Gische and Gesmer, JJ",,Private,,
2017_04335.htm.txt,"  Peters, P.J., Devine, Mulvey and Aarons, JJ",,Private,,misconduct
2017_00019.htm.txt," Concur-Friedman, J.P., Sweeny, Richter, Manzanet-Daniels and Kapnick, JJ",,Private,,
2017_02477.htm.txt,"  McCarthy, J.P., Egan Jr., Lynch and Clark, JJ",lv denied 81 NY2d 892 [1993]);756 [1992];188 AD2d 754;conviction was not necessary to warrant revocation (see People v Schneider;ed these crimes,Private,,
2017_00217.htm.txt,"  Lynch, Rose, Clark and Aarons, JJ",crime criminal possession controlled substance,Private,plea of guilty,ineffective assistance
2017_05431.htm.txt," Balkin, J.P., Chambers, Maltese and Duffy, JJ",,Private,,
2017_03005.htm.txt," Balkin, J.P., Cohen, Hinds-Radix and Maltese, JJ",,Private,,
2017_04043.htm.txt," Concur-Sweeny, J.P., Gische, Kahn and Gesmer, JJ",,Private,,
2017_05549.htm.txt,"  All concur except Winslow and Scudder, JJ",possessing transporting 30;000 more unstamped cigarettes,Private,plea of guilty,
2017_01665.htm.txt," Balkin, J.P., Austin, Sgroi and LaSalle, JJ",,Private,,
2017_00207.htm.txt," Eng, P.J., Balkin, Sgroi and Barros, JJ",for new trial;against them on issue liability;favor defendants,Private,jury verdict,
2017_05421.htm.txt," Mastro, J.P., Hall, Austin and Barros, JJ",,Private,,
2017_04053.htm.txt," Concur-Tom, J.P., Mazzarelli, Manzanet-Daniels and Webber, JJ",,Private,,
2017_01675.htm.txt," Balkin, J.P., Austin, Sgroi and LaSalle, JJ",for new trial on issue liability;as awarded zero damages for loss decedent's parental guidance,Private,jury verdict,
2017_05559.htm.txt," Present-Smith, J.P., Centra, DeJoseph, NeMoyer and Scudder, JJ",misdemeanor;driving while intoxicated;aggravated unlicensed operation motor vehicle,Private,plea of guilty,
2017_03015.htm.txt," Eng, P.J., Austin, Roman, Hinds-Radix and Duffy, JJ",on ground that sentence was excessive,Private,plea of guilty,
2017_03728.htm.txt," Chambers, J.P., Roman, Miller and Connolly, JJ",physical custody parties' child;failed to impute additional income to plaintiff;awarded plaintiff sole legal,Private,nonjury trial,
2017_02222.htm.txt," Present-Whalen, P.J., Centra, Peradotto, DeJoseph and Scudder, JJ",robbery,Private,jury verdict,
2017_00442.htm.txt," Concur-Sweeny, J.P., Renwick, Andrias, Kahn and Gesmer, JJ",,Private,,
2017_05264.htm.txt," Mastro, J.P., Rivera, Roman and Sgroi, JJ",,Private,,
2017_01148.htm.txt," Concur-Friedman, J.P., Renwick, Richter, Moskowitz and Kapnick, JJ",,Private,,insufficient
2017_03650.htm.txt," Present-Centra, J.P., Peradotto, Lindley, Curran and Scudder, JJ",attempted robbery;assault,Conflict Defender,jury verdict,
2017_06076.htm.txt," LASALLE, JJ",,Private,,
2017_04616.htm.txt," Present-Whalen, P.J., Smith, Centra, Peradotto and Scudder, JJ",intimidating victim witness;endangering welfare child,Legal Aid Society,plea of guilty,insufficient
2017_01030.htm.txt,"  Egan Jr., Rose, Devine and Aarons, JJ",crime criminal sexual act,Private,plea of guilty,
2017_00452.htm.txt," Hall, J.P., Hinds-Radix, Maltese and Barros, JJ",,Private,,
2017_01158.htm.txt," Concur-Tom, J.P., Sweeny, Renwick, Moskowitz and Kapnick, JJ",,Private,,
2017_05274.htm.txt," Defendant's challenge to the DNA database fee, crime victim assistance fee and mandatary surcharge are unavailing, as they were mandatory upon his conviction of a felony, in the absence of proof that he paid the restitution ordered (see Penal Law § 60.35 [1] [a]; [6]; People v Ortolaza, 120 AD3d 843, 844 [2014], lv denied 25 NY3d 991 [2015]).[FN*]  McCarthy, J.P., Lynch, Rose, Devine and Aarons, JJ",crime burglary (four counts),Private,plea of guilty,
2017_03738.htm.txt," Rivera, J.P., Balkin, Barros and Brathwaite Nelson, JJ",,Private,,
2017_02232.htm.txt," Present-Whalen, P.J., Centra, Peradotto, DeJoseph and Scudder, JJ",,Private,,
2017_04606.htm.txt," Present-Whalen, P.J., Carni, NeMoyer, Curran and Troutman, JJ",,Private,,
2017_03640.htm.txt," Present-Whalen, P.J., Lindley, DeJoseph, NeMoyer and Curran, JJ",robbery,Public Defender,plea of guilty,
2017_06066.htm.txt," CONNOLLY, JJ",,Private,,misconduct
2017_05488.htm.txt," [*2]   Lynch, J.P., Devine, Clark, Mulvey and Aarons, JJ",,Private,,
2017_04182.htm.txt," and Devine, JJ",,Private,,insufficient
2017_03925.htm.txt," Mastro, J.P., Leventhal, Hall and Sgroi, JJ",against it principal sum $99;on its counterclaim for judgment declaring;favor plaintiffs;500;that it is entitled to retain subject down payment;inter alia;for new trial;upon denial its motion pursuant to CPLR 4404 (a) to set aside verdict;to set aside verdict as contrary to weight evidence;for judgment as matter law dismissing complaint;alternatively;dismissing its counterclaim;is favor plaintiffs,Private,jury verdict,
2017_04963.htm.txt," Present-Smith, J.P., Peradotto, DeJoseph, NeMoyer and Scudder, JJ",,Private,,
2017_05498.htm.txt,"  McCarthy, J.P., Egan Jr., Clark, Mulvey and Aarons, JJ",,Private,,
2017_04192.htm.txt,"  McCarthy, J.P., Egan Jr., Lynch, Rose and Aarons, JJ",,Private,,
2017_04973.htm.txt," Present-Whalen, P.J., Centra, Lindley, Troutman and Scudder, JJ",,Private,,
2017_03935.htm.txt," Mastro, J.P., Sgroi, LaSalle and Connolly, JJ",,Private,,
2017_01868.htm.txt," Dillon, J.P., Austin, Hinds-Radix and Maltese, JJ",,Private,,insufficient
2017_03791.htm.txt," Chambers, J.P., Austin, Roman and Barros, JJ",,Private,,
2017_01089.htm.txt," Present-Smith, J.P., Carni, Lindley, DeJoseph and NeMoyer, JJ",risk pursuant to Sex Offender Registration Act,Private,,
2017_00583.htm.txt," Concur-Mazzarelli, J.P., Manzanet-Daniels, Feinman, Webber and Gesmer, JJ",,Private,,
2017_01910.htm.txt," Balkin, J.P., Austin, Sgroi and LaSalle, JJ",,Private,,
2017_01878.htm.txt," Eng, P.J., Leventhal, Cohen, LaSalle and Barros, JJ",on ground that sentence was excessive,Private,plea of guilty,
2017_03781.htm.txt," Chambers, J.P., Sgroi, Duffy and Barros, JJ",imposing sentence,Private,jury verdict,
2017_01900.htm.txt," Eng, P.J., Leventhal, Cohen and Duffy, JJ",,Private,,
2017_01099.htm.txt," Present-Whalen, P.J., Centra, DeJoseph, NeMoyer and Troutman, JJ",,Private,,
2017_00593.htm.txt," Concur-Mazzarelli, J.P., Manzanet-Daniels, Feinman, Webber and Gesmer, JJ",,Private,,
2017_05822.htm.txt," Balkin, J.P., Roman, Hinds-Radix and LaSalle, JJ",,Private,,
2017_02864.htm.txt,"  McCarthy, J.P., Garry, Rose and Mulvey, JJ",,Private,,
2017_01297.htm.txt," Concur-Richter, J.P., Manzanet-Daniels, Gische, Webber and Kahn, JJ",,Private,,
2017_02085.htm.txt," Mastro, J.P., Balkin, Cohen and Brathwaite Nelson, JJ",,Private,,
2017_02874.htm.txt,"  McCarthy, J.P., Egan Jr., Lynch, Rose and Devine, JJ",,Private,,
2017_01287.htm.txt," Concur-Richter, J.P., Manzanet-Daniels, Gische, Webber and Kahn, JJ",,Private,,
2017_05832.htm.txt," Mastro, J.P., Hall, Austin and Barros, JJ",,Private,,
2017_02095.htm.txt,"  McCarthy, J.P., Egan Jr., Devine and Clark, JJ",from an order said court;which denied defendant's motion pursuant to CPL 440.10 to vacate judgment conviction;without hearing;(2) by permission;crime burglary;2015;entered August 21,Private,plea of guilty,ineffective assistance
2017_00851.htm.txt," Present-Carni, J.P., Lindley, DeJoseph, Curran and Troutman, JJ",falsifying business records,Private,plea of guilty,
2017_00929.htm.txt," Concur-Tom, J.P., Renwick, Saxe, Feinman and Gesmer, JJ",,Private,,
2017_05696.htm.txt,"  Friedman, J.P., Mazzarelli, Moskowitz, Gische and Gesmer, JJ",,Private,,insufficient
2017_00841.htm.txt," Present-Carni, J.P., DeJoseph, NeMoyer, Troutman and Scudder, JJ",,Private,,misconduct
2017_05686.htm.txt," Concur-Sweeny, J.P., Mazzarelli, Webber, Kahn and Kern, JJ",,Private,,
2017_00939.htm.txt," Concur-Friedman, J.P., Andrias, Moskowitz, Kapnick and Kahn, JJ",ing defendant;burglary;after jury trial;murder;sentencing him to an aggregate term 25 years to life;criminal possession weapon;unanimously affirmed,Private,,
2017_04286.htm.txt," Mastro, J.P., Chambers, Roman and Connolly, JJ",was coerced by hearing officer;People,Private,plea of guilty,
2017_00833.htm.txt," Present-Peradotto, J.P., Carni, Lindley and Scudder, JJ",,Private,,
2017_00823.htm.txt," Present-Smith, J.P., Carni, Lindley, DeJoseph and NeMoyer, JJ",,Private,,
2017_04296.htm.txt," Rivera, J.P., Austin, Miller and Barros, JJ",imposing sentence,Private,jury verdict,insufficient
2017_02806.htm.txt," Chambers, J.P., Roman, Miller and Connolly, JJ",,Private,,
2017_03495.htm.txt," Rivera, J.P., Chambers, Roman and LaSalle, JJ",,Private,,
2017_05840.htm.txt," Rivera, J.P., Hall, Barros and Brathwaite Nelson, JJ",imposing sentence,Private,jury verdict,insufficient
